"id","tau_hat_log","trade_share","trade_share_normalized","trade_share_normalized_log","importer","exporter","distance","border","importer_is_OECD","exporter_is_OECD"
"FIN SWE",0.62430266602008,0.05287027,0.0737856550924123,-2.60659094171063,"FIN","SWE",397.8922,"1",1,1
"FIN THA",1.8247103469882,0.001807679,0.00252279360804847,-5.9823884168515,"FIN","THA",7892.627,"0",1,0
"FIN TUN",2.14200389298404,6.103385e-05,8.51787328693807e-05,-9.37075876949696,"FIN","TUN",2798.361,"0",1,0
"FIN TUR",2.07262620846662,0.0006171591,0.000861306145963386,-7.05706054651205,"FIN","TUR",2143.137,"0",1,1
"FIN USA",0.859439889486804,0.0331131,0.0462125836626247,-3.07450314433153,"FIN","USA",6625.923,"0",1,1
"FIN ZMB",2.3091394267358,1.320126e-07,1.84236550550103e-07,-15.5070453041988,"FIN","ZMB",8419.353,"0",1,0
"FIN ZWE",2.30542456688147,1.176379e-05,1.64175244711171e-05,-11.0171612283316,"FIN","ZWE",8694.838,"0",1,0
"FRA AUS",0.81860822439012,0.000316891,0.000425859275112905,-7.76140160637977,"FRA","AUS",16975.46,"0",1,1
"FRA AUT",0.603251083735455,0.003482421,0.00467990975666067,-5.36447645200331,"FRA","AUT",1035.144,"0",1,1
"FRA BEL",0.49938962043844,0.03602502,0.0484128261866948,-3.02799049650954,"FRA","BEL",262.3845,"1",1,1
"FRA BEN",2.64420764395433,4.105643e-06,5.51743707411183e-06,-12.1075971036632,"FRA","BEN",4726.537,"0",1,0
"FRA BGD",1.99426485598824,0.0003705137,0.000497921038153183,-7.60506905143659,"FRA","BGD",7916.79,"0",1,0
"FRA CAN",0.593775200193073,0.001804004,0.00242434097447003,-6.02219555463212,"FRA","CAN",6004.645,"0",1,1
"FRA CMR",2.05606210539329,0.0002065826,0.000277619485207656,-8.18925914012472,"FRA","CMR",5085.718,"0",1,0
"FRA DNK",0.266188844527567,0.003157181,0.00424283053813531,-5.46252465272162,"FRA","DNK",1027.609,"0",1,1
"FRA EGY",1.79208597030398,9.932614e-05,0.000133481095960955,-8.92155069343939,"FRA","EGY",3215.215,"0",1,0
"FRA ESP",0.832110720798886,0.02582505,0.0347054257544535,-3.36085924245274,"FRA","ESP",1054.656,"1",1,1
"FRA ETH",2.0475946566329,8.866325e-07,1.19151592737422e-06,-13.6402841729987,"FRA","ETH",5582.502,"0",1,0
"FRA FIN",0.381515410153704,0.00261509,0.00351433247316903,-5.65090567981435,"FRA","FIN",1911.138,"0",1,1
"FRA GBR",0.690441796412683,0.03149839,0.0423296386853005,-3.16226776015073,"FRA","GBR",342.9475,"0",1,1
"FRA GRC",0.759910592640237,0.0006917447,0.000929612694917792,-6.98074251563695,"FRA","GRC",2098.726,"0",1,1
"FRA IND",1.74086396604976,0.001005084,0.00135069895853015,-6.60713307345719,"FRA","IND",6594.23,"0",1,0
"FRA IRL",0.689552349261703,0.005745754,0.00772152769695912,-4.8637430463156,"FRA","IRL",778.2031,"0",1,1
"FRA IRN",1.37232704015319,6.843926e-05,9.19732452258462e-05,-9.29401283597201,"FRA","IRN",4218.442,"0",1,1
"FRA ITA",0.439209710191174,0.04285953,0.0575974968600554,-2.85427616951529,"FRA","ITA",1109.901,"1",1,1
"FRA JAM",1.24338834764713,0.0001234283,0.000165871187147689,-8.70429905187488,"FRA","JAM",7734.696,"0",1,0
"FRA JPN",0.511230896492867,0.009586893,0.0128835066428677,-4.35180734047953,"FRA","JPN",9725.629,"0",1,1
"FRA KEN",2.248934963195,4.055624e-05,5.45021820364258e-05,-9.81726981973094,"FRA","KEN",6491.402,"0",1,0
"FRA KOR",1.1117339897871,0.002172754,0.00291989183485383,-5.83620870624633,"FRA","KOR",8981.467,"0",1,1
"FRA LKA",1.92526766971493,0.0001837728,0.000246966153641059,-8.30625926051902,"FRA","LKA",8526.015,"0",1,0
"FRA MLI",1.93674805213837,2.070636e-06,2.78265885109607e-06,-12.7921036660835,"FRA","MLI",4139.756,"0",1,0
"FRA MUS",2.70923115299968,0.0004949027,0.000665083278078012,-7.31559829495657,"FRA","MUS",9422.744,"0",1,0
"FRA MWI",2.03874919643405,3.931606e-06,5.2835545382783e-06,-12.1509114787417,"FRA","MWI",7650.657,"0",1,0
"FRA NLD",0.706584297194136,0.01868592,0.0251113863947469,-3.6844338944835,"FRA","NLD",427.9169,"0",1,0
"FRA NOR",0.242180086691852,0.001549365,0.00208214009165709,-6.17435902399391,"FRA","NOR",1342.89,"0",1,1
"FRA NPL",1.59528080336901,1.073963e-05,1.44326315571626e-05,-11.1460188347116,"FRA","NPL",7244.016,"0",1,0
"FRA NZL",1.11659864356654,0.0002151447,0.000289125806622414,-8.14864864754224,"FRA","NZL",19263.88,"0",1,1
"FRA PAK",2.27899735366437,0.0004376032,0.000588080385808015,-7.43864690885184,"FRA","PAK",5932.586,"0",1,0
"FRA PHL",1.86143070502849,0.0003449343,0.000463545733263416,-7.67660550843338,"FRA","PHL",10751.64,"0",1,0
"FRA PRT",1.21396688919387,0.004124671,0.00554300817044101,-5.19521793453491,"FRA","PRT",1452.86,"0",1,0
"FRA RWA",1.9777068324515,1.836302e-07,2.46774518243932e-07,-15.2147907988521,"FRA","RWA",6253.41,"0",1,0
"FRA SEN",2.25229176297681,0.0002277782,0.000306103547082506,-8.09158712409408,"FRA","SEN",4217.159,"0",1,0
"FRA SLE",2.09471385549675,2.466675e-07,3.31488249094839e-07,-14.9196734756265,"FRA","SLE",4724.351,"0",1,0
"FRA SWE",0.424247303106716,0.005284422,0.00710155896605043,-4.94744094635426,"FRA","SWE",1545.797,"0",1,1
"FRA THA",1.88989029847169,0.001833359,0.00246379018262343,-6.00605439009268,"FRA","THA",9454.805,"0",1,0
"FRA TUN",2.26061427594575,0.001852055,0.00248891511519491,-5.99590836015778,"FRA","TUN",1483.828,"0",1,0
"FRA TUR",1.81623490996725,0.001389544,0.00186736196539973,-6.283228557799,"FRA","TUR",2255.81,"0",1,1
"FRA USA",0.560945776539174,0.02366048,0.031796532125,-3.44839804781564,"FRA","USA",5838.157,"0",1,1
"FRA ZMB",1.9644500715656,3.886931e-05,5.22351729166773e-05,-9.85975447931985,"FRA","ZMB",7604.841,"0",1,0
"FRA ZWE",1.89938947017048,1.613068e-05,2.16774843459683e-05,-10.7392364238281,"FRA","ZWE",7949.676,"0",1,0
"GBR AUS",0.513149272157667,0.002624863,0.0040711216316108,-5.50383673233189,"GBR","AUS",17011.27,"0",1,1
"GBR AUT",0.805237367650902,0.003692181,0.0057265152264794,-5.16264809617965,"GBR","AUT",1238.199,"0",1,1
"GBR BEL",0.834796577970427,0.02529177,0.0392271413588919,-3.23838639016689,"GBR","BEL",323.7796,"0",1,1
"GBR BEN",2.86464845418552,1.717352e-06,2.66358620480005e-06,-12.8358371458794,"GBR","BEN",5025.699,"0",1,0
"GBR BGD",1.99551836446751,0.0005934875,0.000920489869124832,-6.99060456319111,"GBR","BGD",8011.9,"0",1,0
"GBR CAN",0.32853821535717,0.004488113,0.00696099336209686,-4.96743309038077,"GBR","CAN",5715.747,"0",1,1
"GBR CMR",2.56733526061312,1.955475e-05,3.03291126911162e-05,-10.4034024918478,"GBR","CMR",5413.581,"0",1,0
"GBR DNK",0.322004962477933,0.006766709,0.0104950602697038,-4.55685058301962,"GBR","DNK",959.5936,"0",1,1
"GBR EGY",1.65909353417092,0.0001717474,0.000266377542489994,-8.23059592281397,"GBR","EGY",3516.866,"0",1,0
"GBR ESP",1.16479316633263,0.01314907,0.0203940027775029,-3.89251440284795,"GBR","ESP",1263.379,"0",1,1
"GBR ETH",2.46325450908695,6.201685e-05,9.61871684576918e-05,-9.24921459320473,"GBR","ETH",5906.45,"0",1,0
"GBR FIN",0.373403332347879,0.007301957,0.0113252215813899,-4.4807230421188,"GBR","FIN",1826.928,"0",1,1
"GBR FRA",0.743289874348795,0.04494031,0.0697017208792593,-2.66353027171759,"GBR","FRA",342.9475,"0",1,1
"GBR GRC",0.972688513201364,0.0009455866,0.00146659008939564,-6.52481523986481,"GBR","GRC",2394.85,"0",1,1
"GBR IND",1.71181020479312,0.003219216,0.00499295387775575,-5.29972758488751,"GBR","IND",6720.636,"0",1,0
"GBR IRL",0.234785245474554,0.01989972,0.0308641557883204,-3.47815977525762,"GBR","IRL",460.4115,"1",1,1
"GBR IRN",1.22076461984202,4.713546e-05,7.31063643405106e-05,-9.52359513151667,"GBR","IRN",4408.013,"0",1,1
"GBR ITA",0.786229502451006,0.02811878,0.0436117898391288,-3.13242775602678,"GBR","ITA",1438.425,"0",1,1
"GBR JAM",1.06225147009776,0.0001030464,0.000159823361485769,-8.74144134329103,"GBR","JAM",7542.905,"0",1,0
"GBR JPN",0.604216576828824,0.0223018,0.0345897444567041,-3.36419804383994,"GBR","JPN",9574.237,"0",1,1
"GBR KEN",2.00361505911511,4.232058e-05,6.56385604507037e-05,-9.63134722295935,"GBR","KEN",6827.827,"0",1,0
"GBR KOR",1.2743471059931,0.005388153,0.00835694138426601,-4.78466278195584,"GBR","KOR",8875.39,"0",1,1
"GBR LKA",1.89621390845829,0.0005682548,0.000881354344415944,-7.03405080583611,"GBR","LKA",8725.037,"0",1,0
"GBR MLI",1.76197041308654,1.252636e-06,1.9428189266009e-06,-13.1513705846029,"GBR","MLI",4379.194,"0",1,0
"GBR MUS",2.58186761693402,0.0004256622,0.000660195442649404,-7.32297464155385,"GBR","MUS",9744.353,"0",1,0
"GBR MWI",2.13619336670451,9.259375e-06,1.43611464132399e-05,-11.1509841637397,"GBR","MWI",7993.257,"0",1,0
"GBR NLD",0.628330321381392,0.02946616,0.0457015552341227,-3.08562295027979,"GBR","NLD",360.315,"0",1,0
"GBR NOR",0.272576544127472,0.003946106,0.00612034894667995,-5.09613616665197,"GBR","NOR",1157.104,"0",1,1
"GBR NPL",1.49451733756227,1.99094e-05,3.08791693175575e-05,-10.3854287335077,"GBR","NPL",7342.558,"0",1,0
"GBR NZL",0.761264553406475,0.001361567,0.00211176921103594,-6.16022919418676,"GBR","NZL",19147.14,"0",1,1
"GBR PAK",1.81224417739076,0.001069437,0.00165868013086586,-6.40173309476288,"GBR","PAK",6049.916,"0",1,0
"GBR PHL",1.98793093307056,0.00244318,0.00378933412826455,-5.57556496707418,"GBR","PHL",10745.17,"0",1,0
"GBR PRT",1.0868944631239,0.004340234,0.00673163533626428,-5.00093717282778,"GBR","PRT",1583.091,"0",1,0
"GBR RWA",1.95096686004453,1.521682e-06,2.36010508229678e-06,-12.9568044135211,"GBR","RWA",6595.667,"0",1,0
"GBR SEN",2.43909953577682,2.923167e-05,4.53378648962283e-05,-10.0013680049459,"GBR","SEN",4384.146,"0",1,0
"GBR SLE",2.0216171398076,6.661509e-06,1.03318967081596e-05,-11.4802746800552,"GBR","SLE",4934.224,"0",1,0
"GBR SWE",0.388665821694245,0.01304182,0.0202276596978868,-3.90070431922573,"GBR","SWE",1437.571,"0",1,1
"GBR THA",1.86083653721504,0.003130001,0.00485458280225042,-5.32783211249649,"GBR","THA",9545.471,"0",1,0
"GBR TUN",2.23387430353877,0.0001367959,0.000212168310348261,-8.45813068154037,"GBR","TUN",1826.619,"0",1,0
"GBR TUR",1.37230471712025,0.00210859,0.00327039024939519,-5.72284595887101,"GBR","TUR",2501.886,"0",1,1
"GBR USA",0.551332254033721,0.05479208,0.0849816627111394,-2.46531977857562,"GBR","USA",5570.161,"0",1,1
"GBR ZMB",1.91841377104133,3.437674e-05,5.33177883334331e-05,-9.83924054263196,"GBR","ZMB",7947.208,"0",1,0
"GBR ZWE",1.73580397434791,0.0001545023,0.000239630660976829,-8.33641173256107,"GBR","ZWE",8292.509,"0",1,0
"GRC AUS",0.538038115569489,0.000242276,0.000368003519087954,-7.90741805710206,"GRC","AUS",15337.68,"0",1,1
"GRC AUT",0.429374714509175,0.006275049,0.00953144395007902,-4.65315905652074,"GRC","AUT",1283.6,"0",1,1
"GRC BEL",0.703238922575184,0.01868104,0.0283754414808847,-3.56223124450391,"GRC","BEL",2089.225,"0",1,1
"GRC BGD",1.81907576595082,0.0001486791,0.000225835130243317,-8.39570533711321,"GRC","BGD",6427.326,"0",1,0
"GRC CAN",0.38343037855226,0.001588574,0.00241295391343603,-6.02690359180219,"GRC","CAN",8103.304,"0",1,1
"GRC CMR",1.76871770805111,7.509913e-05,0.000114071324111524,-9.07868665510611,"GRC","CMR",3998.637,"0",1,0
"GRC DNK",0.267739754041549,0.006028537,0.00915700618696005,-4.69323598920317,"GRC","DNK",2135.535,"0",1,1
"GRC EGY",1.48837705889327,0.001124968,0.00170876266267124,-6.37198575946565,"GRC","EGY",1123.226,"0",1,0
"GRC ESP",0.655939454767431,0.01858446,0.0282287419321324,-3.56741460263602,"GRC","ESP",2372.903,"0",1,1
"GRC ETH",2.0790224184572,3.467213e-06,5.26650012971776e-06,-12.1541445280391,"GRC","ETH",3560.068,"0",1,0
"GRC FIN",0.43825570350509,0.003980897,0.00604675702556868,-5.10823317948582,"GRC","FIN",2465.045,"0",1,1
"GRC FRA",0.393006521736087,0.0399295,0.0606506484976739,-2.80262495118966,"GRC","FRA",2098.726,"0",1,1
"GRC GBR",0.5839649360084,0.03472001,0.0527377283047802,-2.9424241724625,"GRC","GBR",2394.85,"0",1,1
"GRC IND",1.83662560188851,0.001402845,0.00213084208396597,-6.15123803280392,"GRC","IND",5013.934,"0",1,0
"GRC IRL",0.45808542875573,0.004665261,0.00708626717241405,-4.94959656898574,"GRC","IRL",2855.222,"0",1,1
"GRC IRN",0.919400004364197,0.0001547021,0.000234983726040947,-8.35599429710765,"GRC","IRN",2472.031,"0",1,1
"GRC ITA",0.715099176502142,0.08916252,0.135432816831837,-1.99927957835936,"GRC","ITA",1050.411,"0",1,1
"GRC JAM",0.952862973397861,2.502113e-07,3.80056790253973e-07,-14.7829451473555,"GRC","JAM",9679.559,"0",1,0
"GRC JPN",0.374174620333644,0.01563619,0.0237504868213437,-3.74015225097077,"GRC","JPN",9517.985,"0",1,1
"GRC KEN",1.71044944867395,8.946841e-05,0.000135897446413198,-8.90361002717358,"GRC","KEN",4574.795,"0",1,0
"GRC KOR",1.10299683078067,0.01124276,0.0170771155387297,-4.07001598434893,"GRC","KOR",8528.293,"0",1,1
"GRC LKA",1.873248084734,2.096413e-05,3.18433258540563e-05,-10.3546827472278,"GRC","LKA",6603.518,"0",1,0
"GRC MUS",2.30775633093905,9.382923e-06,1.42521284953165e-05,-11.1586042943115,"GRC","MUS",7374.116,"0",1,0
"GRC MWI",1.85928428023447,1.104504e-05,1.67767900595487e-05,-10.9955141708414,"GRC","MWI",5878.926,"0",1,0
"GRC NLD",0.647711103920644,0.02940456,0.0446638608745104,-3.10859058591466,"GRC","NLD",2162.912,"0",1,0
"GRC NOR",0.255179238720286,0.001012712,0.00153825215796282,-6.47710846947593,"GRC","NOR",2606.405,"0",1,1
"GRC NPL",1.53842993338834,6.255282e-07,9.50141899687766e-07,-13.8666544954137,"GRC","NPL",5766.934,"0",1,0
"GRC NZL",1.02516022875235,0.0004116869,0.000625329079076798,-7.37723252027145,"GRC","NZL",17523.31,"0",1,1
"GRC PAK",1.87055339564601,0.0009866546,0.00149867244351202,-6.50317560040969,"GRC","PAK",4431.495,"0",1,0
"GRC PHL",1.91284868151207,0.0001619582,0.000246005330883582,-8.31015735200825,"GRC","PHL",9638.198,"0",1,0
"GRC PRT",0.549064107611771,0.001989752,0.003022320568741,-5.80173034241832,"GRC","PRT",2853.773,"0",1,0
"GRC RWA",1.87588460848604,3.931892e-07,5.9723212066972e-07,-14.3309599872795,"GRC","RWA",4492.087,"0",1,0
"GRC SEN",1.77039999395718,0.0003220398,0.000489160212676372,-7.62282048886445,"GRC","SEN",4804.474,"0",1,0
"GRC SLE",1.4572442039455,0.0001216384,0.000184761838796365,-8.59644292010043,"GRC","SLE",4952.501,"0",1,0
"GRC SWE",0.425661767318629,0.007409364,0.0112544041762436,-4.48699574460816,"GRC","SWE",2408.377,"0",1,1
"GRC THA",1.97329245563164,0.001352017,0.00205363723136727,-6.18814279876682,"GRC","THA",7930.385,"0",1,0
"GRC TUN",2.01367032084632,0.000166605,0.000253063556842809,-8.28186988796798,"GRC","TUN",1200.805,"0",1,0
"GRC TUR",1.33515257685237,0.003478562,0.00528373861779801,-5.2431213602757,"GRC","TUR",560.7139,"1",1,1
"GRC USA",0.625092435401452,0.01342426,0.020390690456965,-3.89267683244016,"GRC","USA",7929.328,"0",1,1
"GRC ZWE",1.49801791859706,1.769351e-06,2.6875439354364e-06,-12.8268828165748,"GRC","ZWE",6261.165,"0",1,0
"IND AUS",1.43869186761671,0.001427925,0.00162183131409651,-6.42419932740461,"IND","AUS",10435.1,"0",0,1
"IND AUT",1.19542645350406,0.0006206422,0.000704922845954619,-7.25742219950306,"IND","AUT",5571.096,"0",0,1
"IND BEL",1.06603161519226,0.01500644,0.0170442525378507,-4.07194222663596,"IND","BEL",6419.599,"0",0,1
"IND BEN",2.86048155324449,3.362887e-06,3.8195531574614e-06,-12.4753771166744,"IND","BEN",8183.331,"0",0,0
"IND BGD",2.15800156083155,0.0002153593,0.000244604202967176,-8.31586915183685,"IND","BGD",1421.938,"1",0,0
"IND CAN",1.12925124957888,0.001208224,0.00137229582621142,-6.59127015614823,"IND","CAN",11643.63,"0",0,1
"IND CMR",2.49803393418645,2.934883e-06,3.33342798298896e-06,-12.6115093591448,"IND","CMR",7444.171,"0",0,0
"IND DNK",0.974832588087757,0.001119254,0.00127124406788016,-6.66775927698002,"IND","DNK",5852.457,"0",0,1
"IND EGY",1.05927304886879,1.041272e-05,1.18267243454096e-05,-11.3451488121953,"IND","EGY",4432.625,"0",0,0
"IND ESP",1.51280107112376,0.0008450201,0.000959770337532408,-6.94881653385994,"IND","ESP",7282.046,"0",0,1
"IND ETH",1.80084494092159,3.98655e-06,4.52790701557256e-06,-12.3052507527043,"IND","ETH",4561.518,"0",0,0
"IND FIN",0.844832385247395,0.001078099,0.00122450038895329,-6.70522236392956,"IND","FIN",5220.844,"0",0,1
"IND FRA",1.17293254319471,0.003929637,0.00446326546536566,-5.41187461373141,"IND","FRA",6594.23,"0",0,1
"IND GBR",1.40571357257121,0.01333715,0.0151482798541956,-4.18986829445021,"IND","GBR",6720.636,"0",0,1
"IND GRC",1.42505091126891,3.093856e-05,3.51398885943265e-05,-10.2561736455482,"IND","GRC",5013.934,"0",0,1
"IND IRL",1.17476294594989,0.000141119,0.000160282377025394,-8.73857344185089,"IND","IRL",7084.429,"0",0,1
"IND IRN",0.857771253103155,0.000729881,0.000828995823565016,-7.09529544076083,"IND","IRN",2544.592,"0",0,1
"IND ITA",1.58524181161764,0.004317036,0.00490327164863837,-5.31785261327136,"IND","ITA",5922.222,"0",0,1
"IND JAM",1.32176728446135,4.157751e-07,4.72235640388401e-07,-14.5657877378277,"IND","JAM",14143.62,"0",0,0
"IND JPN",0.779343827303949,0.01195918,0.0135831872226599,-4.29892248463522,"IND","JPN",5847.71,"0",0,1
"IND KEN",1.86748494491267,6.01223e-05,6.82866598844509e-05,-9.59179612694377,"IND","KEN",5439.083,"0",0,0
"IND KOR",1.17917819398089,0.006789491,0.00771147582021215,-4.86504569335475,"IND","KOR",4692.672,"0",0,1
"IND LKA",1.15429844697325,9.645371e-05,0.000109551725222812,-9.11911374377832,"IND","LKA",2431.215,"0",0,0
"IND MLI",1.75407874809034,3.485174e-07,3.95844622671008e-07,-14.7422440696804,"IND","MLI",8884.225,"0",0,0
"IND MUS",2.70562162229541,3.772548e-06,4.28484442833633e-06,-12.3604263126795,"IND","MUS",5828.435,"0",0,0
"IND NLD",1.14711579020533,0.001837066,0.00208653197112035,-6.17225193520302,"IND","NLD",6363.421,"0",0,0
"IND NOR",0.979207082358101,0.0001739102,0.000197526486475681,-8.52963787387725,"IND","NOR",5991.679,"0",0,1
"IND NPL",2.15859761864032,0.0002722226,0.000309189304119452,-8.08155683395977,"IND","NPL",801.1843,"1",0,0
"IND NZL",1.35803290166301,0.0001963253,0.000222985464425227,-8.40840397057825,"IND","NZL",12761.04,"0",0,1
"IND PAK",1.41144618371919,3.647204e-05,4.14247923112072e-05,-10.0916310082742,"IND","PAK",683.3699,"1",0,0
"IND PHL",1.26123100580802,0.0001232529,0.000139990134477095,-8.87393860585871,"IND","PHL",4756.725,"0",0,0
"IND PRT",1.69695091602694,4.012841e-05,4.55776822472494e-05,-9.99609238565358,"IND","PRT",7782.462,"0",0,0
"IND SEN",2.04954966248691,7.948642e-08,9.02803473581786e-08,-16.2203460374394,"IND","SEN",9685.851,"0",0,0
"IND SLE",1.60009667083457,3.668604e-08,4.16678526268516e-08,-16.9935359256728,"IND","SLE",9613.527,"0",0,0
"IND SWE",1.05877850727503,0.001982361,0.00225155743168841,-6.09613311035859,"IND","SWE",5574.222,"0",0,1
"IND THA",1.01085244676037,0.001117047,0.00126873736640059,-6.66973307274053,"IND","THA",2919.706,"0",0,0
"IND TUN",1.50579216484344,0.0007021341,0.000797481009209146,-7.1340525364927,"IND","TUN",6213.792,"0",0,0
"IND TUR",1.60738446225543,0.0002044574,0.000232221869999304,-8.3678173070922,"IND","TUR",4558.313,"0",0,1
"IND USA",1.3360796212267,0.0161244,0.0183140268858783,-4.0000880162471,"IND","USA",11761.81,"0",0,1
"IND ZMB",1.52353904837781,0.000630205,0.000715784234676325,-7.24213178463555,"IND","ZMB",7197.28,"0",0,0
"IND ZWE",2.22046593112488,2.485479e-05,2.82299677695207e-05,-10.4751264574097,"IND","ZWE",7167.757,"0",0,0
"IRL AUS",0.807816338057649,0.0008389754,0.00277390705188185,-5.88749846454277,"IRL","AUS",17230.5,"0",1,1
"IRL AUT",0.85050011401828,0.00313744,0.0103733279198129,-4.56851739020913,"IRL","AUT",1681.996,"0",1,1
"IRL BEL",0.988916952652813,0.01535221,0.0507590610892417,-2.98066513336688,"IRL","BEL",775.6281,"0",1,1
"IRL BEN",2.85054038844768,1.120506e-05,3.70473257627807e-05,-10.2033143879694,"IRL","BEN",5283.898,"0",1,0
"IRL BGD",2.11424960836579,0.0001379823,0.000456211320385409,-7.69255443389883,"IRL","BGD",8343.561,"0",1,0
"IRL CAN",0.608098112941247,0.003608225,0.0119298858730261,-4.42870860930315,"IRL","CAN",5256.649,"0",1,1
"IRL CMR",2.41019195479552,1.182072e-05,3.90828843924635e-05,-10.149825926132,"IRL","CMR",5742.18,"0",1,0
"IRL DNK",0.388171199311632,0.006649597,0.0219855838567762,-3.81736831965054,"IRL","DNK",1240.498,"0",1,1
"IRL EGY",1.60820269207941,7.215563e-05,0.000238568390551114,-8.34085453590675,"IRL","EGY",3977.057,"0",1,0
"IRL ESP",1.383804365015,0.01149033,0.0379905148773725,-3.27041875890333,"IRL","ESP",1450.236,"0",1,1
"IRL ETH",2.30611120326935,3.270399e-05,0.000108129306873209,-9.13218276115214,"IRL","ETH",6359.83,"0",1,0
"IRL FIN",0.220592424206509,0.006072007,0.0200758961900146,-3.90823537805286,"IRL","FIN",2028.749,"0",1,1
"IRL FRA",0.877208907059832,0.03615901,0.119552650564088,-2.1239984141476,"IRL","FRA",778.2031,"0",1,1
"IRL GRC",1.2720101231753,0.0005556969,0.00183730244011789,-6.2994568482396,"IRL","GRC",2855.222,"0",1,1
"IRL IND",1.7545645476294,0.001535363,0.00507637560397894,-5.28315773581183,"IRL","IND",7084.429,"0",1,0
"IRL IRN",1.48134060890435,1.512067e-05,4.9993519645723e-05,-9.90361716802139,"IRL","IRN",4825.965,"0",1,1
"IRL ITA",1.08555111242494,0.02359989,0.0780283918868609,-2.55068251997445,"IRL","ITA",1887.733,"0",1,1
"IRL JPN",0.458473617975062,0.04480604,0.148142353545646,-1.90958161921628,"IRL","JPN",9599.005,"0",1,1
"IRL KEN",2.30293666908904,2.511903e-06,8.30511293339849e-06,-11.6986392167496,"IRL","KEN",7266.432,"0",1,0
"IRL KOR",1.18714153437408,0.00862772,0.0285258582667168,-3.55694429545818,"IRL","KOR",8968.355,"0",1,1
"IRL LKA",2.01494515235657,0.0003992447,0.00132002403021168,-6.63010533784375,"IRL","LKA",9142.171,"0",1,0
"IRL MLI",2.06129202306048,2.46265e-06,8.14226758176322e-06,-11.7184418440458,"IRL","MLI",4528.775,"0",1,0
"IRL MUS",2.81824472175084,4.649482e-05,0.000153725972268051,-8.78033894142169,"IRL","MUS",10199.39,"0",1,0
"IRL MWI",2.28011066919781,4.876046e-06,1.6121686505588e-05,-11.0353452044235,"IRL","MWI",8406.289,"0",1,0
"IRL NLD",0.900072123366852,0.02441547,0.0807249466527978,-2.51670762318908,"IRL","NLD",756.7269,"0",1,0
"IRL NOR",0.13658878436928,0.003519939,0.0116379855884856,-4.45348091106381,"IRL","NOR",1267.015,"0",1,1
"IRL NPL",1.62202597043444,1.255951e-06,4.15255481354764e-06,-12.3917867954142,"IRL","NPL",7679.389,"0",1,0
"IRL NZL",0.95888327748024,0.0002379166,0.000786624416520142,-7.14775965786842,"IRL","NZL",19023.78,"0",1,1
"IRL PAK",2.38801092241553,0.000252988,0.000836455034607076,-7.08633779318773,"IRL","PAK",6407.776,"0",1,0
"IRL PHL",1.95110818767013,0.001185101,0.00391830323164688,-5.54209656795564,"IRL","PHL",10958.23,"0",1,0
"IRL PRT",1.37899734014296,0.002742825,0.00906861108153807,-4.70293615981844,"IRL","PRT",1639.821,"0",1,0
"IRL SEN",2.73842114575075,2.415859e-05,7.98756234861264e-05,-9.43503983952394,"IRL","SEN",4418.309,"0",1,0
"IRL SLE",2.32093874978154,3.814644e-05,0.000126123696737935,-8.97824741244252,"IRL","SLE",5029.984,"0",1,0
"IRL SWE",0.369185448859391,0.01320845,0.0436711405357401,-3.1310677946803,"IRL","SWE",1631.147,"0",1,1
"IRL THA",1.91182409405261,0.006250278,0.0206653141682366,-3.87929862821909,"IRL","THA",9868.662,"0",1,0
"IRL TUN",2.16944087746833,0.0004323674,0.00142953771929883,-6.55040416019198,"IRL","TUN",2234.848,"0",1,0
"IRL TUR",1.60964963692008,0.001436168,0.00474840685780185,-5.3499461155517,"IRL","TUR",2953.092,"0",1,1
"IRL USA",0.603662221865255,0.1050502,0.347327812688666,-1.0574862398337,"IRL","USA",5117.716,"0",1,1
"IRL ZMB",2.21773538101526,5.01888e-05,0.000165939390172212,-8.70388795572457,"IRL","ZMB",8337.604,"0",1,0
"IRL ZWE",2.24450113889948,6.203414e-05,0.000205103675749522,-8.49199497130337,"IRL","ZWE",8690.213,"0",1,0
"IRN AUS",2.28656675851808,0.0005586972,0.000665931480349142,-7.31432377507528,"IRN","AUS",12915.79,"0",1,1
"IRN AUT",1.88036539332556,0.004718011,0.00562356863348078,-5.18078882843238,"IRN","AUT",3184.971,"0",1,1
"IRN BEL",2.11334920019154,0.004611121,0.00549616256104204,-5.20370514643509,"IRN","BEL",4088.119,"0",1,1
"IRN BGD",2.90473843139307,0.0008556278,0.00101985384476937,-6.88809595139467,"IRN","BGD",3963.021,"0",1,0
"IRN CAN",1.81013753802433,0.001247179,0.00148655793823624,-6.51129194000835,"IRN","CAN",9900.537,"0",1,1
"IRN DNK",1.81252091485103,0.001734572,0.00206749935337455,-6.18141544382365,"IRN","DNK",3676.836,"0",1,1
"IRN EGY",2.01488561827903,8.652341e-07,1.03130394256774e-06,-13.7846865927211,"IRN","EGY",1983.482,"0",1,0
"IRN ESP",1.91316986928022,0.005948595,0.00709034638861176,-4.94902108369191,"IRN","ESP",4784.696,"0",1,1
"IRN FIN",1.36266110817001,0.002802382,0.00334026086718134,-5.70170637109697,"IRN","FIN",3314.919,"0",1,1
"IRN FRA",2.02080743409608,0.01524946,0.0181763851193903,-4.00763204832113,"IRN","FRA",4218.442,"0",1,1
"IRN GBR",2.25358846347258,0.01347493,0.0160612583748425,-4.13134521893517,"IRN","GBR",4408.013,"0",1,1
